,latitude,longitude,epoch,orientation,responses
101,14.1754113343421,75.7134559893126,1580388544.65602,-165.318819539599,{'glare': False}
102,-22.9871752551592,84.8192717552285,1590255481.09508,-80.4243735276173,{'glare': False}
103,23.1624140277495,32.9444777011712,1581357789.31399,69.3741985995042,{'glare': False}
104,81.8270719912635,167.153287074052,1599950716.91983,-138.748650346198,{'glare': False}
105,-72.991372440231,85.6889017813528,1596975977.22015,76.8235487180794,{'glare': False}
106,61.1365571809264,163.536924527846,1589177682.03331,163.153318447578,{'glare': False}
107,19.6062646307349,45.095131915734,1583073717.32441,47.8633971673371,{'glare': False}
108,65.0816600372872,122.882349616502,1588265157.84209,-62.6341268573168,{'glare': False}
109,-28.560726740441,-106.238108650768,1577966989.46116,32.2028703616604,{'glare': False}
110,73.0028964397739,161.031432157407,1592895229.98647,-108.343047599299,{'glare': False}
111,-78.2415284000291,-19.0722768495399,1580359105.22606,-7.71731468407586,{'glare': False}
112,84.7243925269824,131.603645538039,1579179112.06921,-84.8174257668401,{'glare': False}
113,-56.9768649095185,-174.365424207914,1608846192.00141,102.233890845364,{'glare': False}
114,56.9384742527515,38.1452011096432,1594155615.24615,96.8866597670498,{'glare': False}
115,79.0074217195168,47.1193178492612,1586591423.83373,-86.4736681680944,{'glare': False}
116,-67.1408097470363,101.978606543248,1578306912.90053,-30.4107507480341,{'glare': False}
117,-48.1038259818342,-106.210050835982,1590158177.97939,-54.280566282029,{'glare': False}
118,-58.4342396373473,-94.85427176941,1583868281.25785,44.7053138168552,{'glare': False}
119,3.71352323464288,145.366719187381,1579548970.37479,-34.8661742976433,{'glare': False}
120,89.8275080388682,65.2970382250078,1600635843.0002,60.5929314718727,{'glare': True}
121,78.6255821580186,73.0521665304877,1591851494.02073,76.9789785132815,{'glare': False}
122,-66.0665248574554,35.1637716880209,1596023047.63153,114.111178649489,{'glare': False}
123,76.8872372463076,-79.8102340866727,1591639773.68706,41.8042733804383,{'glare': False}
124,-14.0306829017646,-46.044190027694,1580133291.6062,-128.772776798951,{'glare': False}
125,-39.1370886259615,99.6120903256195,1588846066.46071,68.0562800574552,{'glare': False}
126,-64.3808959728702,172.613269018381,1601354492.82565,19.0796321251877,{'glare': False}
127,31.976697770345,56.2725362660236,1578505727.90794,139.232530001016,{'glare': False}
128,12.9243823510297,139.545876418946,1603021212.16481,-158.716634639346,{'glare': False}
129,-70.5904776639127,-67.1106614132189,1584328984.61094,141.159867814195,{'glare': False}
130,-50.9924307651313,19.2345471448503,1579248386.90413,-52.9101961880493,{'glare': False}
131,-16.1631065308903,76.0350956491014,1594253709.43921,76.2128291395638,{'glare': True}
132,48.5552604791037,-140.855085258317,1590483304.50799,-123.568563332925,{'glare': False}
133,21.8587090916144,34.6096158383988,1590877409.7534,145.529364504063,{'glare': True}
134,-68.4468494041372,-13.4241085818155,1602624045.1695,-167.119751341222,{'glare': False}
135,-54.9266796959803,-125.028068114359,1605438036.98341,107.985828448424,{'glare': False}
136,-63.8858284733061,-144.145533342734,1599693106.60184,101.361857220712,{'glare': False}
137,43.0181013868125,108.312147474878,1593519189.24987,45.0506907785626,{'glare': False}
138,-31.767977182572,165.818720436224,1589404598.86938,72.234926374821,{'glare': True}
139,-8.58532826218888,-94.7001519151334,1594718993.11212,18.1155517948839,{'glare': False}
140,-5.44225098340216,-168.972419856558,1582752895.25881,-122.28556503288,{'glare': False}
141,84.7579798467035,-172.404318854165,1604801840.06225,-23.1325340251641,{'glare': False}
142,43.2630180271883,-40.3099767557992,1595452568.53878,-139.15206771336,{'glare': False}
143,43.4097779652878,-123.355505001673,1595605826.56334,24.9715917650934,{'glare': False}
144,-5.81617884720222,-122.347438318771,1600327163.55539,-148.066529281309,{'glare': False}
145,2.53337445325579,19.0949160971988,1600990450.90729,151.327433790617,{'glare': True}
146,-41.1768310251677,171.894851249813,1587696959.94021,-120.188069897021,{'glare': False}
147,-58.8298261903814,-45.7122269064149,1602513795.09594,38.9001354722143,{'glare': True}
148,73.6707353137493,-148.430224092486,1593210019.92608,168.045688908497,{'glare': True}
149,-35.016308282603,60.143222637549,1597602685.29666,29.7587531761914,{'glare': False}
150,-75.4110069986055,-102.065552872777,1582559624.78482,-131.585473022208,{'glare': False}
151,-75.9601600370065,-133.0144456186,1603245448.11188,26.8611710807745,{'glare': False}
152,-62.7332008355449,-91.6720618635593,1586194478.90778,18.9691649844292,{'glare': True}
153,-1.4221157932935,1.10340102467202,1602496881.8267,-27.9891203162574,{'glare': False}
154,-85.0096392082278,175.350240372294,1582046374.01482,69.5111205874709,{'glare': False}
155,72.7793579941612,45.2997498637421,1602252533.08196,-102.433587781324,{'glare': False}
156,86.6742813508987,97.2887367907294,1582397337.60102,-147.615277994639,{'glare': False}
157,-83.2406660357831,-76.5763176387532,1607398741.59317,35.9379524947852,{'glare': False}
158,-24.5817693000731,160.132864593065,1603416963.06955,130.601210381896,{'glare': False}
159,70.4063356876623,-114.330273082685,1597605822.71213,-86.887253357583,{'glare': False}
160,52.3926447512366,-148.276583014907,1578610842.74281,-58.8786955232026,{'glare': False}
161,57.5175465465749,-119.547598153624,1594893329.05188,168.315114913324,{'glare': True}
162,-82.8038166178481,-51.2464282348091,1590837582.72464,-60.0301878211638,{'glare': False}
163,-23.4878384646581,-62.5578637066972,1590938325.62182,60.6506220118505,{'glare': True}
164,52.8415362352171,160.117473204714,1595595767.50427,54.148673489718,{'glare': False}
165,30.0085343840626,-173.201191208412,1580834362.78708,-25.2922125900349,{'glare': False}
166,-76.1310809661324,73.8144437824043,1587735872.18141,118.378418592926,{'glare': False}
167,12.1182993570659,-179.561000438296,1601068461.55654,-130.13825903873,{'glare': False}
168,-73.6990011341013,62.1484270223947,1593627361.13696,-63.4880982086987,{'glare': False}
169,-54.079369405179,110.198393270795,1580322068.62128,52.6827748892928,{'glare': False}
170,-71.7151510925007,87.7987401708389,1599561634.52843,-79.9847269648391,{'glare': False}
171,20.9048700433411,-86.753913439592,1582320082.77318,124.802102454381,{'glare': False}
172,65.1896970533039,-37.0347596485182,1588350324.40831,27.1717997846812,{'glare': False}
173,-12.5704068236853,-56.3513515458885,1604585636.06629,-87.2494913111036,{'glare': False}
174,-7.85979052161881,-89.6590778062911,1594013431.78531,-145.632600919965,{'glare': False}
175,-6.41384221400604,-64.8849699257447,1600060931.04689,-105.105981867185,{'glare': False}
176,47.0815843260275,122.372952065058,1584993768.74081,-155.110269995196,{'glare': False}
177,-34.5368019934839,77.6749071703398,1593065186.29208,59.9446418913671,{'glare': True}
178,75.0612342726041,-17.1662383772515,1596102123.48152,-138.017233293675,{'glare': False}
179,21.6523687275976,-49.1183485774331,1579202764.65588,-6.51212304749333,{'glare': False}
180,23.3192362451784,165.39424249968,1609195279.29064,-39.4644195378502,{'glare': False}
181,-33.1071174476582,85.5239533884395,1582299593.57973,4.10726654589419,{'glare': False}
182,20.9617223629155,121.392826273062,1602079774.24403,-7.40897870658998,{'glare': False}
183,-27.4466411982301,77.3226884170658,1595738275.90089,-176.981936491324,{'glare': False}
184,55.2260676725407,-72.8671657982836,1588223533.17052,21.4757832016406,{'glare': True}
185,-21.6540974764076,178.287147987743,1596144470.87141,-64.8904781680484,{'glare': False}
186,-14.5875560621893,-144.966480199678,1589537766.41053,-120.889557763606,{'glare': False}
187,36.424180838959,-108.381801154224,1589376257.63046,21.743640891542,{'glare': False}
188,-63.76519484554,76.0194589350419,1590733755.58296,-22.3654093416468,{'glare': True}
189,77.4927180397023,-103.463148826795,1598663911.04178,-10.7718008210026,{'glare': False}
190,-72.1598207781597,69.4603720113959,1599293514.70269,-125.323403374423,{'glare': False}
191,88.45370861033,-119.886140182556,1579678828.24756,-175.1515696512,{'glare': False}
192,-50.6366969265074,173.213799839907,1582751646.96833,-171.597766510066,{'glare': False}
193,-51.8252473932283,-5.91168571686592,1593460097.60776,56.2747274084076,{'glare': False}
194,-5.79012844875658,115.955219866726,1607510933.91631,98.016700737742,{'glare': False}
195,6.70231846534998,-19.4676864377806,1586642198.88975,-144.231518544,{'glare': False}
196,53.2029961093523,-80.2207390828508,1605963661.84316,64.5110770020734,{'glare': False}
197,-82.1010727391679,-85.952358608547,1586460703.69242,-7.1712704188943,{'glare': False}
198,57.9880202469108,150.340299050516,1604915202.79233,-6.50848104568703,{'glare': False}
199,8.89594546941451,153.094055309852,1597229782.15517,133.562147230772,{'glare': False}
200,-72.5014414969512,-107.071894170862,1605448096.2672,-141.630345087309,{'glare': False}
201,-58.6999199956006,-89.6378196143221,1600559808.0034,145.794703720756,{'glare': False}
202,46.7872395775344,-142.082368602642,1598880501.75152,-77.7537683703364,{'glare': False}
203,69.739392309586,59.6867039339194,1608862825.21754,-25.0963359104492,{'glare': False}
204,33.9436921633955,-14.1152577351361,1586085092.66069,-151.45362684617,{'glare': False}
205,-66.9077964331008,62.818177881415,1599698621.85046,-125.753816985562,{'glare': False}
206,-70.3450423396757,-121.53757565489,1592946387.35059,-50.8529335655026,{'glare': False}
207,27.8926443256648,-94.3172862677074,1594167355.18587,-85.8308062304832,{'glare': False}
208,74.7039260371823,-51.7664119996495,1579469284.25487,-25.0379420522432,{'glare': False}
209,-29.9579863560475,161.324162225024,1585114954.1086,12.5976987980894,{'glare': False}
210,67.5272409611935,98.416551771356,1601995053.51991,9.76606066501697,{'glare': False}
211,31.5949789636114,-51.6616685459939,1599993497.14951,168.814069060393,{'glare': True}
212,-43.9024449036444,123.620026228871,1581805123.95938,26.1599499277047,{'glare': False}
213,18.4010509927013,-132.43105193863,1586939592.67051,-50.7614981995182,{'glare': False}
214,79.8007411376075,62.1508597098969,1605660706.31766,26.7381921401879,{'glare': False}
215,5.08498751559593,-50.8972253185973,1586074516.72263,-47.4436159460612,{'glare': False}
216,-51.1498205126774,-85.8778898153025,1603509637.88399,109.513977195424,{'glare': False}
217,17.4443007909474,122.954910660593,1604161840.79824,103.885326932763,{'glare': True}
218,-22.0927698584224,109.45969343321,1581088101.87701,-176.77177297838,{'glare': False}
219,-21.7562968923277,136.763947099995,1605665104.74992,123.841259137267,{'glare': False}
220,69.8822385589097,85.3120842432952,1601983877.32723,99.1876443812888,{'glare': False}
221,1.97358524550407,-94.2095339868714,1599690464.60351,147.652105386782,{'glare': False}
222,-43.9361573862318,130.270925285675,1599599198.22682,-11.6587420719595,{'glare': False}
223,68.509416569153,-76.626644099448,1594349291.05416,-61.6381386608601,{'glare': False}
224,-34.0615431812989,173.98160205159,1583566158.48797,109.752516174314,{'glare': False}
225,69.8920399142664,-166.218313621506,1581018215.60059,-22.8878011589759,{'glare': False}
226,-28.0722474081449,-71.6689580136669,1590702794.02455,-146.389045713697,{'glare': False}
227,-51.1039131940514,114.589184313405,1595871920.52972,-103.186513182453,{'glare': False}
228,-4.62355120991276,-3.63439574570324,1602229018.79436,5.29925899798732,{'glare': False}
229,-78.103200338579,71.3407869968639,1584164560.0993,-138.083903256117,{'glare': False}
230,72.4052535601199,154.669368760353,1604843375.42425,52.8676103803778,{'glare': True}
231,58.5792426879455,-47.3604683934117,1600636148.75858,-122.222775135122,{'glare': False}
232,-46.3645340473711,0.546354372593697,1591470329.62577,24.812417527103,{'glare': False}
233,38.2718539276178,25.6460098069335,1600904045.12837,135.819758908363,{'glare': True}
234,44.12239178714,-132.85777884859,1584027529.08463,147.380693083411,{'glare': True}
235,-34.4302375159456,72.6886579807507,1594499293.25255,-1.92581477606407,{'glare': False}
236,1.00284680301709,58.4887717532348,1607918176.2978,-117.149570316007,{'glare': False}
237,2.46668093415279,85.277345794308,1608495456.04187,-163.823594328534,{'glare': False}
238,70.8055954721737,-91.6453651584139,1606027110.96236,178.207347303018,{'glare': True}
239,-8.85832127937698,66.445379132336,1604746902.21842,-108.189891935691,{'glare': False}
240,-33.320909533594,143.28827551617,1580486912.54661,-157.674086299002,{'glare': False}
241,-69.4074130394043,-26.5151136115928,1605217362.58534,171.666331580694,{'glare': False}
242,53.5887591898146,179.80410035378,1605498129.82977,-48.3156511862003,{'glare': False}
243,-79.4048433615101,-36.8976045463791,1597735113.87537,-66.7451211439923,{'glare': False}
244,4.47850685545669,84.9565831170192,1591659187.57051,135.513874656196,{'glare': True}
245,74.8101186754495,-126.932952755296,1604900269.28612,7.30503351346414,{'glare': False}
246,-26.450283413694,0.773808276675965,1597501407.50048,-119.080568237114,{'glare': False}
247,-88.8001720766911,-10.1231842218127,1582795691.63475,-54.776712092673,{'glare': False}
248,51.6215834823349,167.12150847889,1587732316.49205,154.905115615532,{'glare': False}
249,-64.2323074229244,51.2895045461916,1601214573.00271,94.4323132133767,{'glare': False}
250,-21.7229130870248,151.278369598181,1608491254.19566,157.920413929207,{'glare': True}
251,84.8099127223057,-144.132938317879,1608811780.4491,57.5578203385018,{'glare': True}
252,-63.7252353969435,128.163883907726,1594019920.62078,27.6222734849926,{'glare': False}
253,25.1189414568186,-171.374485529437,1593126112.86886,94.0914876971602,{'glare': False}
254,-71.1698538164803,43.7945550479829,1607995523.162,100.574133154476,{'glare': True}
255,-20.7951510907858,168.087181683625,1589557119.26382,158.386216533479,{'glare': True}
256,-47.4592069560765,82.3744162709176,1607840358.76245,-37.7455693370092,{'glare': False}
257,-47.556297989484,-76.4271779089505,1595564081.97084,-89.1363653887925,{'glare': False}
258,-41.151190140346,51.1026900110111,1602170122.83184,41.0289587248306,{'glare': False}
259,-78.6380063148462,-51.5776722886697,1580894654.29922,-172.363886084819,{'glare': False}
260,36.1192369559045,153.068310601286,1585387696.39117,115.474351877215,{'glare': False}
261,56.7968761735379,7.13686294194326,1599431591.74788,-174.628968307196,{'glare': False}
262,56.5905158627739,160.972014740263,1595452683.00076,122.38438150927,{'glare': True}
263,4.71358602439167,-23.3027568638292,1579465495.36946,0.5429443693113,{'glare': False}
264,-44.9791918675379,151.673453398519,1599127016.25011,-129.64397931873,{'glare': False}
265,55.8885564627172,-72.8867325384917,1588392436.04226,-2.11203901712443,{'glare': False}
266,-4.15611417331809,-162.756807450402,1583007374.07662,169.684028716526,{'glare': False}
267,59.938879421825,-28.9914203568923,1581554978.00883,-13.349099388082,{'glare': False}
268,59.3267450539049,-21.6061549888016,1578411478.92684,-77.4737533197014,{'glare': False}
269,-6.11889758033341,60.3763494526116,1578301225.22078,-23.1752496460605,{'glare': False}
270,-42.218777554499,129.076515595911,1608129625.06929,24.7369956403487,{'glare': False}
271,46.1016382805125,133.86275594046,1604939580.40962,-50.9163380174807,{'glare': False}
272,77.5436006153418,62.7730778668064,1590869018.56389,-67.2951607217751,{'glare': False}
273,-6.84847398317497,-27.6856120927393,1591409458.01308,-8.45073723923889,{'glare': True}
274,-39.6334010483696,-157.604042455383,1596636221.92086,126.325255129665,{'glare': True}
275,-6.335993053777,-68.0102277868538,1604609211.46976,88.8618256052954,{'glare': False}
276,2.79610076798491,141.58670713173,1595632934.05185,-137.905344736159,{'glare': False}
277,-45.8666649927524,-32.3354934140235,1599624979.71312,20.2290867283053,{'glare': False}
278,-79.8620482887702,165.767342814349,1591728681.14367,-113.33202837192,{'glare': False}
279,83.4955156570221,34.4640723974565,1592690010.90249,121.438794613722,{'glare': True}
280,-26.2326344935352,106.011843650912,1594206366.21254,136.147933591169,{'glare': False}
281,-46.5191233392132,42.3277308917179,1581607118.2769,31.5890076632024,{'glare': False}
282,12.3009813484359,79.2169922063574,1601513855.57358,-9.17717452000025,{'glare': False}
283,-14.1042138124616,27.2060369518617,1583799378.22047,95.2037139057148,{'glare': True}
284,-24.96827077783,136.098228551723,1584132600.9548,92.0592547070325,{'glare': True}
285,-78.7925504729739,-95.1650191553729,1599528653.53073,13.3088124590512,{'glare': False}
286,52.9435779690093,-126.219684381837,1595380371.73348,-149.569701879244,{'glare': False}
287,-70.6095026555395,129.113223050085,1583166320.65864,-26.1217581399809,{'glare': False}
288,-49.6461509023858,-21.653082458167,1605597305.04447,-108.541360937738,{'glare': False}
289,-56.3866941274888,-42.1855046428559,1594681123.59503,-171.972005195867,{'glare': False}
290,64.4900351672145,96.7584919136293,1608103375.90897,-129.111329070228,{'glare': False}
291,64.4549409006205,-12.7917723726787,1580021426.71924,-28.8640025589964,{'glare': False}
292,-77.8705127291337,-67.8059240449938,1601538452.70193,172.989168825481,{'glare': True}
293,49.0316436671512,71.6703305447263,1589642957.46529,70.5554908511003,{'glare': False}
294,-87.1117758573267,-49.2717664444547,1581293207.82064,-116.523793206298,{'glare': False}
295,25.0267781788259,33.5519772674397,1601123495.33633,130.809667791938,{'glare': False}
296,-72.7675269201855,-25.3072608611262,1585732503.32065,79.3313040112465,{'glare': True}
297,52.2534162368912,3.24026189918482,1599841574.25777,-63.0773546832877,{'glare': False}
298,41.2044504916784,172.160739505454,1601830104.08409,173.440528143991,{'glare': True}
299,63.7628256961657,-145.906473807423,1592952277.52783,-162.843274556556,{'glare': False}
300,52.4416064299637,153.134514217302,1598208405.22343,-82.9760145156673,{'glare': False}
301,23.9984108085296,-134.008348039209,1589050039.39021,-174.126956018236,{'glare': False}
302,81.5803419509515,-141.877460300341,1584803692.45277,68.1157206928081,{'glare': True}
303,63.2538003248274,-33.0906141906084,1587595863.1291,157.725822954686,{'glare': False}
304,-13.6643651419364,83.8444397161263,1582451006.16481,-97.7670553463134,{'glare': False}
305,71.0208200101813,-19.1743924741443,1597232074.33277,112.19711289512,{'glare': False}
306,27.9193145763224,-137.031290620939,1593493853.21573,172.577619937131,{'glare': False}
307,-63.560100164349,90.5554885544116,1596441976.10621,50.1063255047938,{'glare': False}
308,65.9927852493415,-96.5348125512584,1594868871.2515,71.1153408666186,{'glare': False}
309,-41.7064024923433,22.7017791644953,1602349636.4154,-42.9960851332183,{'glare': False}
310,72.116974274632,-119.175836823845,1599382000.40501,-154.001896989598,{'glare': False}
311,60.4285824886985,147.130003165737,1578667406.89009,72.6840233734025,{'glare': True}
312,13.9614631731122,-99.2856128959167,1596244562.9001,-72.8034733482342,{'glare': False}
313,-48.1519108404367,47.9167346613493,1580584179.909,-94.8273561624455,{'glare': False}
314,10.3738097953466,59.2795293074196,1601657198.66943,160.345127884702,{'glare': False}
315,-0.537091365794296,-95.5258289314643,1606687966.91989,-103.901501533312,{'glare': False}
316,7.27592286597189,-82.0269045510368,1590369526.48782,165.328463560032,{'glare': False}
317,82.0956372321306,120.814821848124,1597007408.31448,-69.6039715064903,{'glare': False}
318,-73.7054127425146,-105.565204040709,1590169552.26539,131.71512916799,{'glare': True}
319,-23.3728323322385,-96.8866724671047,1579041526.17151,-12.2363417132904,{'glare': False}
320,25.2453062654669,-62.6816038781669,1584409597.28438,161.953295989325,{'glare': False}
321,41.2771851833537,52.7082217566706,1586383026.06929,168.239259750193,{'glare': True}
322,-74.688926618903,63.4586996264473,1579646022.87246,172.881689722934,{'glare': True}
323,-7.35492829614401,128.412490280112,1578159321.92564,112.364941201464,{'glare': True}
324,25.3176672883363,-7.67585762710201,1603097896.09689,-102.078856616748,{'glare': False}
325,-17.1361987001812,-141.726834180816,1603578394.79999,99.4914145879405,{'glare': False}
326,-1.25542939082726,-121.157386748828,1602548652.30509,73.9272080260806,{'glare': False}
327,-55.4883265467288,-109.950400009829,1583818862.23617,-179.311849639808,{'glare': False}
328,-76.039527828168,-121.459654596271,1603922099.30226,12.1252524872207,{'glare': False}
